COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8,T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, MARKER_HARDWARE, ES_TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
76,0,0,4581.53846153846,4179.8717948718,4355.76923076923,4169.74358974359,4189.48717948718,4186.41025641026,4160.64102564103,4188.33333333333,4191.66666666667,4191.79487179487,4132.69230769231,4207.69230769231,4186.53846153846,4465,7113,4863,6.77442225597952,0,6.70350933074951,0,0,0,0,
77,0,148,4612.69230769231,4177.4358974359,4356.41025641026,4161.15384615385,4184.74358974359,4186.79487179487,4157.30769230769,4186.53846153846,4191.92307692308,4193.71794871795,4132.94871794872,4222.82051282051,4188.20512820513,4482.05128205128,7113,4863,6.78236804899144,0,6.70350933074951,0,0,0,0,
78,0,0,4635,4181.15384615385,4354.61538461538,4161.92307692308,4183.07692307692,4187.30769230769,4162.82051282051,4189.61538461538,4191.66666666667,4191.66666666667,4130.76923076923,4213.46153846154,4188.07692307692,4490.51282051282,7113,4863,6.79021384200336,0,6.70350933074951,0,0,0,0,
79,0,21,4632.17948717949,4183.84615384615,4362.17948717949,4159.48717948718,4181.15384615385,4182.82051282051,4162.30769230769,4191.15384615385,4188.71794871795,4191.02564102564,4126.02564102564,4188.07692307692,4182.82051282051,4495.51282051282,7113,4863,6.79795963501527,0,6.70350933074951,0,0,0,0,
80,0,0,4603.33333333333,4185.51282051282,4358.20512820513,4163.46153846154,4185.76923076923,4188.33333333333,4161.41025641026,4190.51282051282,4189.74358974359,4189.61538461538,4130.89743589744,4153.84615384615,4183.46153846154,4478.58974358974,7305,4671,6.80580261768279,0,6.70350933074951,0,0,0,0,
81,0,148,4623.46153846154,4181.92307692308,4347.5641025641,4153.84615384615,4178.97435897436,4184.74358974359,4162.05128205128,4186.02564102564,4189.48717948718,4188.58974358974,4132.69230769231,4146.79487179487,4184.35897435897,4493.46153846154,7305,4671,6.81374560035031,0,6.70350933074951,0,0,0,0,
82,0,0,4642.30769230769,4183.46153846154,4332.69230769231,4156.28205128205,4177.5641025641,4181.28205128205,4151.79487179487,4185.51282051282,4186.66666666667,4186.79487179487,4132.30769230769,4141.92307692308,4185.25641025641,4505.12820512821,7305,4671,6.82158858301784,0,6.70350933074951,0,0,0,0,
83,0,21,4629.74358974359,4183.84615384615,4328.71794871795,4161.15384615385,4176.28205128205,4177.94871794872,4150.25641025641,4184.23076923077,4185.64102564103,4186.02564102564,4127.5641025641,4148.58974358974,4183.33333333333,4508.71794871795,7305,4671,6.82933156568536,0,6.70350933074951,0,0,0,0,
84,0,0,4599.74358974359,4186.28205128205,4323.33333333333,4170.89743589744,4180.51282051282,4182.82051282051,4155.38461538462,4186.15384615385,4189.10256410256,4184.8717948718,4128.58974358974,4139.48717948718,4186.79487179487,4498.07692307692,7625,4735,6.83717293810561,0,6.82933139801025,0,0,0,0,
85,0,148,4607.17948717949,4181.41025641026,4312.94871794872,4167.17948717949,4176.28205128205,4181.53846153846,4154.61538461538,4186.53846153846,4187.69230769231,4187.05128205128,4131.92307692308,4140.38461538462,4188.97435897436,4503.84615384615,7625,4735,6.84511431052587,0,6.82933139801025,0,0,0,0,
86,0,0,4605.38461538462,4182.5641025641,4293.33333333333,4170.64102564103,4178.46153846154,4183.97435897436,4156.02564102564,4187.69230769231,4187.17948717949,4189.74358974359,4133.58974358974,4155.25641025641,4189.10256410256,4513.84615384615,7625,4735,6.85295568294612,0,6.82933139801025,0,0,0,0,
87,0,21,4585.25641025641,4185.89743589744,4296.28205128205,4174.48717948718,4181.66666666667,4185.38461538462,4172.69230769231,4190.89743589744,4190.64102564103,4184.8717948718,4132.4358974359,4163.07692307692,4189.48717948718,4512.05128205128,7625,4735,6.86069705536638,0,6.82933139801025,0,0,0,0,
88,0,0,4548.84615384615,4189.35897435897,4294.48717948718,4186.28205128205,4189.8717948718,4189.61538461538,4166.28205128205,4191.79487179487,4190.25641025641,4184.48717948718,4135.51282051282,4155.25641025641,4194.61538461538,4498.97435897436,7881,4927,6.8685426737099,0,6.82933139801025,0,0,0,0,
89,0,148,4537.30769230769,4190.12820512821,4287.69230769231,4187.4358974359,4193.71794871795,4190,4157.17948717949,4187.82051282051,4186.53846153846,4193.20512820513,4137.4358974359,4159.74358974359,4193.97435897436,4497.69230769231,7881,4927,6.87648829205343,0,6.82933139801025,0,0,0,0,
90,0,0,4562.82051282051,4190.76923076923,4282.69230769231,4181.02564102564,4192.4358974359,4187.82051282051,4160.89743589744,4188.84615384615,4186.41025641026,4195,4134.10256410256,4178.20512820513,4189.48717948718,4516.28205128205,7881,4927,6.88443391039695,0,6.82933139801025,0,0,0,0,
91,0,21,4564.61538461538,4188.97435897436,4299.23076923077,4180.25641025641,4190.64102564103,4189.61538461538,4174.10256410256,4191.28205128205,4187.94871794872,4185.89743589744,4133.07692307692,4176.28205128205,4191.53846153846,4509.23076923077,7881,4927,6.89237952874048,0,6.82933139801025,0,0,0,0,
92,0,0,4564.35897435897,4188.33333333333,4325.51282051282,4173.33333333333,4188.46153846154,4191.53846153846,4164.10256410256,4184.74358974359,4186.79487179487,4184.74358974359,4134.23076923077,4195.25641025641,4191.15384615385,4502.17948717949,8073,4863,6.90023051630101,0,6.82933139801025,0,0,0,0,
93,0,148,4578.33333333333,4189.8717948718,4327.94871794872,4168.20512820513,4189.61538461538,4188.97435897436,4163.97435897436,4183.07692307692,4187.30769230769,4188.84615384615,4133.71794871795,4224.48717948718,4187.17948717949,4508.97435897436,8073,4863,6.90818150386154,0,6.82933139801025,0,0,0,0,
94,0,0,4601.02564102564,4180.89743589744,4340.89743589744,4161.02564102564,4183.58974358974,4182.30769230769,4170,4186.02564102564,4187.30769230769,4184.8717948718,4130,4234.10256410256,4183.58974358974,4517.5641025641,8073,4863,6.91603249142208,0,6.82933139801025,0,0,0,0,
95,0,21,4584.23076923077,4176.66666666667,4352.17948717949,4166.28205128205,4186.28205128205,4186.28205128205,4174.74358974359,4187.30769230769,4186.41025641026,4186.79487179487,4132.05128205128,4222.94871794872,4188.20512820513,4503.71794871795,8073,4863,6.92398347898261,0,6.82933139801025,0,0,0,0,
96,0,0,4584.61538461538,4177.5641025641,4366.79487179487,4158.71794871795,4185.76923076923,4184.35897435897,4170,4183.46153846154,4186.92307692308,4192.05128205128,4131.15384615385,4231.41025641026,4188.71794871795,4499.48717948718,8202,4543,6.93183052678592,0,6.82933139801025,0,0,0,0,
97,0,148,4589.61538461538,4179.8717948718,4339.8717948718,4161.15384615385,4184.74358974359,4183.33333333333,4165.25641025641,4184.48717948718,4188.07692307692,4189.74358974359,4130.51282051282,4227.17948717949,4187.05128205128,4490.51282051282,8202,4543,6.93977757458922,0,6.82933139801025,0,0,0,0,
98,0,0,4593.07692307692,4174.48717948718,4337.69230769231,4162.4358974359,4176.02564102564,4179.8717948718,4171.66666666667,4186.53846153846,4186.92307692308,4187.69230769231,4128.58974358974,4230.64102564103,4185,4489.61538461538,8202,4543,6.94772462239253,0,6.82933139801025,0,0,0,0,
99,0,21,4588.71794871795,4176.66666666667,4346.66666666667,4169.23076923077,4182.17948717949,4183.97435897436,4178.84615384615,4190.64102564103,4186.66666666667,4188.84615384615,4131.02564102564,4219.74358974359,4187.30769230769,4471.41025641026,8202,4543,6.95567167019584,0,6.82933139801025,0,0,0,0,
100,0,0,4595.51282051282,4176.41025641026,4351.02564102564,4160.76923076923,4183.33333333333,4180.51282051282,4180,4193.71794871795,4187.69230769231,4190.51282051282,4129.10256410256,4215.12820512821,4184.61538461538,4467.05128205128,8394,3967,6.96352172699544,0,6.95537185668945,0,0,0,0,
101,0,148,4601.02564102564,4176.15384615385,4343.71794871795,4160.76923076923,4184.10256410256,4182.69230769231,4172.69230769231,4196.02564102564,4190.12820512821,4191.92307692308,4129.23076923077,4210.38461538462,4183.58974358974,4470.76923076923,8394,3967,6.97137178379505,0,6.95537185668945,0,0,0,0,
102,0,0,4600.64102564103,4175.25641025641,4355.51282051282,4165.76923076923,4184.74358974359,4182.5641025641,4185.89743589744,4192.94871794872,4193.20512820513,4186.79487179487,4131.15384615385,4215.51282051282,4185.12820512821,4475,8394,3967,6.97912184059466,0,6.95537185668945,0,0,0,0,
103,0,21,4588.58974358974,4178.71794871795,4356.79487179487,4173.84615384615,4192.94871794872,4188.33333333333,4190,4193.58974358974,4192.69230769231,4184.10256410256,4135,4181.92307692308,4190.25641025641,4458.97435897436,8394,3967,6.98687189739426,0,6.95537185668945,0,0,0,0,
104,0,0,4587.5641025641,4180.64102564103,4348.07692307692,4172.94871794872,4195.64102564103,4194.35897435897,4174.8717948718,4197.05128205128,4187.17948717949,4191.79487179487,4136.28205128205,4172.5641025641,4190.12820512821,4455.76923076923,8522,3647,6.99471690806176,0,6.95537185668945,0,0,0,0,
105,0,148,4589.48717948718,4179.23076923077,4351.41025641026,4171.92307692308,4197.17948717949,4196.41025641026,4162.94871794872,4198.33333333333,4187.4358974359,4193.07692307692,4137.94871794872,4183.71794871795,4190.51282051282,4463.46153846154,8522,3647,7.00266191872926,0,6.95537185668945,0,0,0,0,
106,0,0,4580.51282051282,4175.12820512821,4355.51282051282,4172.5641025641,4195,4192.69230769231,4170.51282051282,4195.25641025641,4191.92307692308,4188.20512820513,4139.35897435897,4169.74358974359,4192.4358974359,4460,8522,3647,7.01050692939675,0,6.95537185668945,0,0,0,0,
107,0,21,4566.28205128205,4174.8717948718,4343.46153846154,4176.66666666667,4187.69230769231,4189.8717948718,4163.58974358974,4191.79487179487,4188.58974358974,4189.61538461538,4137.17948717949,4159.48717948718,4192.17948717949,4458.84615384615,8522,3647,7.01825194006425,0,6.95537185668945,0,0,0,0,
108,0,0,4553.71794871795,4176.28205128205,4340,4179.8717948718,4186.79487179487,4190.51282051282,4156.41025641026,4191.53846153846,4184.74358974359,4187.4358974359,4134.48717948718,4169.10256410256,4190,4451.66666666667,8842,3263,7.02619309223555,0,6.95537185668945,0,0,0,0,
109,0,148,4551.66666666667,4172.82051282051,4356.28205128205,4172.94871794872,4187.05128205128,4183.20512820513,4168.33333333333,4192.5641025641,4187.94871794872,4184.35897435897,4133.33333333333,4201.79487179487,4188.20512820513,4464.10256410256,8842,3263,7.03413424440685,0,6.95537185668945,0,0,0,0,
110,0,0,4551.92307692308,4170.64102564103,4361.66666666667,4173.58974358974,4185.51282051282,4180.38461538462,4182.82051282051,4195.12820512821,4190.89743589744,4186.79487179487,4134.8717948718,4217.30769230769,4188.46153846154,4475.25641025641,8842,3263,7.04207539657815,0,6.95537185668945,0,0,0,0,
111,0,21,4559.74358974359,4170.76923076923,4344.48717948718,4173.46153846154,4178.20512820513,4181.41025641026,4171.28205128205,4193.33333333333,4188.97435897436,4186.15384615385,4132.05128205128,4229.8717948718,4185.25641025641,4478.71794871795,8842,3263,7.05001654874945,0,6.95537185668945,0,0,0,0,
112,0,0,4540.25641025641,4173.84615384615,4324.8717948718,4177.05128205128,4181.53846153846,4185.25641025641,4166.92307692308,4194.48717948718,4188.33333333333,4188.20512820513,4133.46153846154,4220.12820512821,4186.92307692308,4467.5641025641,8906,3007,7.05786978659269,0,6.95537185668945,0,0,0,0,
113,0,148,4533.20512820513,4170.76923076923,4350.12820512821,4170.25641025641,4180.25641025641,4180.76923076923,4173.71794871795,4192.30769230769,4187.30769230769,4192.82051282051,4130.51282051282,4248.84615384615,4187.69230769231,4486.02564102564,8906,3007,7.06582302443594,0,6.95537185668945,0,0,0,0,
114,0,0,4522.30769230769,4171.02564102564,4368.71794871795,4173.71794871795,4180.51282051282,4183.07692307692,4181.92307692308,4190.51282051282,4186.15384615385,4192.4358974359,4128.46153846154,4260.38461538462,4187.82051282051,4492.4358974359,8906,3007,7.07367626227919,0,6.95537185668945,0,0,0,0,
115,0,21,4523.71794871795,4171.41025641026,4363.33333333333,4166.66666666667,4176.41025641026,4181.02564102564,4180.12820512821,4188.97435897436,4184.23076923077,4194.48717948718,4128.33333333333,4238.07692307692,4186.66666666667,4483.07692307692,8906,3007,7.08162950012243,0,6.95537185668945,0,0,0,0,
116,0,0,4520.38461538462,4176.28205128205,4342.94871794872,4168.46153846154,4183.58974358974,4182.17948717949,4175.89743589744,4189.74358974359,4185.38461538462,4195.89743589744,4131.66666666667,4229.23076923077,4189.35897435897,4467.94871794872,8970,2431,7.0894811396044,0,7.08162927627563,0,0,0,0,
117,0,148,4529.35897435897,4173.20512820513,4366.28205128205,4167.69230769231,4185.12820512821,4181.53846153846,4190.76923076923,4188.07692307692,4187.5641025641,4187.82051282051,4130.38461538462,4247.05128205128,4185.38461538462,4469.35897435897,8970,2431,7.09743277908636,0,7.08162927627563,0,0,0,0,
118,0,0,4532.05128205128,4174.35897435897,4378.33333333333,4169.23076923077,4184.74358974359,4184.23076923077,4202.05128205128,4187.30769230769,4187.05128205128,4185.38461538462,4131.28205128205,4238.84615384615,4182.17948717949,4462.4358974359,8970,2431,7.10538441856833,0,7.08162927627563,0,0,0,0,
119,0,21,4546.66666666667,4177.05128205128,4366.28205128205,4165.76923076923,4181.92307692308,4185.64102564103,4195.76923076923,4188.97435897436,4186.79487179487,4194.48717948718,4135.12820512821,4233.71794871795,4185.89743589744,4463.46153846154,8970,2431,7.1133360580503,0,7.08162927627563,0,0,0,0,
120,0,0,4557.5641025641,4182.17948717949,4337.17948717949,4177.4358974359,4191.41025641026,4194.74358974359,4178.97435897436,4193.58974358974,4189.35897435897,4193.97435897436,4138.97435897436,4239.35897435897,4193.33333333333,4458.46153846154,8970,1791,7.12119174420126,0,7.08162927627563,0,0,0,0,
121,0,148,4556.92307692308,4184.23076923077,4333.20512820513,4183.07692307692,4197.5641025641,4196.15384615385,4183.71794871795,4192.17948717949,4191.15384615385,4188.07692307692,4136.41025641026,4237.05128205128,4192.69230769231,4454.61538461538,8970,1791,7.12914743035223,0,7.08162927627563,0,0,0,0,
122,0,0,4563.97435897436,4182.4358974359,4347.69230769231,4173.58974358974,4195,4192.05128205128,4171.53846153846,4187.4358974359,4190,4190.38461538462,4133.97435897436,4232.82051282051,4184.8717948718,4456.28205128205,8970,1791,7.13700311650319,0,7.08162927627563,0,0,0,0,
123,0,21,4573.33333333333,4181.15384615385,4347.4358974359,4171.66666666667,4191.28205128205,4191.66666666667,4164.61538461538,4188.84615384615,4188.33333333333,4195.89743589744,4134.48717948718,4236.41025641026,4185,4456.53846153846,8970,1791,7.14495880265416,0,7.08162927627563,0,0,0,0,
124,0,0,4586.66666666667,4180.51282051282,4352.82051282051,4172.4358974359,4190.38461538462,4192.30769230769,4171.92307692308,4188.97435897436,4187.82051282051,4192.94871794872,4135.64102564103,4231.15384615385,4191.92307692308,4457.05128205128,9098,1343,7.15281177272373,0,7.08162927627563,0,0,0,0,
125,0,148,4584.61538461538,4180.25641025641,4358.33333333333,4173.97435897436,4192.82051282051,4193.20512820513,4178.20512820513,4185.38461538462,4188.20512820513,4187.94871794872,4134.23076923077,4225.51282051282,4190.76923076923,4453.58974358974,9098,1343,7.1606647427933,0,7.08162927627563,0,0,0,0,
126,0,0,4598.71794871795,4177.4358974359,4365.76923076923,4165.51282051282,4188.46153846154,4186.79487179487,4171.41025641026,4183.71794871795,4186.79487179487,4193.20512820513,4131.41025641026,4235.12820512821,4182.4358974359,4467.4358974359,9098,1343,7.16861771286288,0,7.08162927627563,0,0,0,0,
127,0,55,4612.4358974359,4180.25641025641,4364.10256410256,4163.97435897436,4191.15384615385,4186.02564102564,4170.76923076923,4189.74358974359,4188.20512820513,4193.20512820513,4132.94871794872,4237.05128205128,4182.69230769231,4469.61538461538,9098,1343,7.17657068293245,0,7.08162927627563,0,0,0,0,
0,0,154,4619.35897435897,4179.23076923077,4375.89743589744,4161.02564102564,4187.69230769231,4185.64102564103,4173.20512820513,4190.12820512821,4190.12820512821,4183.97435897436,4129.8717948718,4224.8717948718,4186.15384615385,4471.92307692308,9098,1023,7.18442096117135,0,7.08162927627563,0,0,0,0,
1,0,0,4598.58974358974,4177.4358974359,4369.61538461538,4166.66666666667,4187.5641025641,4188.20512820513,4172.17948717949,4189.8717948718,4187.82051282051,4186.53846153846,4130.12820512821,4182.30769230769,4188.33333333333,4460.51282051282,9098,1023,7.19237123941026,0,7.08162927627563,0,0,0,0,
2,0,125,4594.61538461538,4175.51282051282,4363.97435897436,4158.58974358974,4181.79487179487,4181.28205128205,4176.41025641026,4186.53846153846,4184.8717948718,4193.33333333333,4131.02564102564,4186.79487179487,4185.25641025641,4467.05128205128,9098,1023,7.20032151764916,0,7.08162927627563,0,0,0,0,
3,0,0,4583.58974358974,4178.20512820513,4371.41025641026,4163.84615384615,4182.05128205128,4184.10256410256,4172.94871794872,4186.41025641026,4188.46153846154,4189.35897435897,4135.89743589744,4195.25641025641,4185.76923076923,4463.20512820513,9098,1023,7.20827179588806,0,7.08162927627563,0,0,0,0,
4,0,8,4574.10256410256,4171.79487179487,4372.17948717949,4165.89743589744,4176.79487179487,4182.5641025641,4164.48717948718,4185.12820512821,4190.12820512821,4191.28205128205,4131.79487179487,4193.58974358974,4187.69230769231,4466.53846153846,9098,831,7.21612718400146,0,7.20827198028564,0,0,0,0,
5,0,1,4561.41025641026,4171.28205128205,4351.79487179487,4170.12820512821,4179.35897435897,4182.82051282051,4166.92307692308,4185.76923076923,4189.35897435897,4195.25641025641,4129.35897435897,4187.4358974359,4190.12820512821,4466.02564102564,9098,831,7.22398257211486,0,7.20827198028564,0,0,0,0,
6,0,227,4550.89743589744,4173.97435897436,4353.84615384615,4168.46153846154,4178.33333333333,4179.8717948718,4182.17948717949,4185.51282051282,4188.46153846154,4186.02564102564,4131.41025641026,4205.38461538462,4183.07692307692,4463.84615384615,9098,831,7.23193796022826,0,7.20827198028564,0,0,0,0,
7,0,5,4529.48717948718,4175.38461538462,4348.46153846154,4174.8717948718,4179.61538461538,4182.05128205128,4184.10256410256,4187.30769230769,4187.82051282051,4184.48717948718,4132.4358974359,4212.05128205128,4183.71794871795,4461.79487179487,9098,831,7.23989334834165,0,7.20827198028564,0,0,0,0,
8,0,0,4523.97435897436,4173.84615384615,4344.8717948718,4174.74358974359,4182.17948717949,4182.4358974359,4182.30769230769,4188.20512820513,4186.53846153846,4192.69230769231,4131.41025641026,4219.48717948718,4189.61538461538,4471.28205128205,9098,831,7.24774605774659,0,7.20827198028564,0,0,0,0,
9,0,0,4511.92307692308,4180.25641025641,4345.51282051282,4184.35897435897,4190.76923076923,4185.89743589744,4175.51282051282,4192.30769230769,4187.30769230769,4191.41025641026,4136.66666666667,4224.35897435897,4189.61538461538,4472.05128205128,9098,831,7.25559876715152,0,7.20827198028564,0,0,0,0,
10,0,12,4507.30769230769,4182.82051282051,4342.69230769231,4187.05128205128,4189.74358974359,4187.05128205128,4175.51282051282,4196.53846153846,4189.23076923077,4185.51282051282,4137.94871794872,4219.48717948718,4187.30769230769,4466.02564102564,9098,831,7.26355147655645,0,7.20827198028564,0,0,0,0,
11,0,0,4521.79487179487,4183.07692307692,4330.76923076923,4180,4186.66666666667,4188.71794871795,4175.25641025641,4195.38461538462,4189.35897435897,4184.74358974359,4131.41025641026,4236.53846153846,4188.33333333333,4472.30769230769,9098,831,7.27150418596138,0,7.20827198028564,0,0,0,0,
12,0,0,4524.61538461538,4183.33333333333,4341.02564102564,4179.8717948718,4190.51282051282,4192.69230769231,4181.28205128205,4191.02564102564,4185.76923076923,4190.12820512821,4133.97435897436,4240.51282051282,4190.12820512821,4471.41025641026,9162,1023,7.2793542402588,0,7.20827198028564,0,0,0,0,
13,0,54,4537.05128205128,4179.61538461538,4368.84615384615,4175.51282051282,4189.74358974359,4191.66666666667,4169.74358974359,4184.8717948718,4183.97435897436,4195.76923076923,4137.4358974359,4247.82051282051,4186.28205128205,4479.10256410256,9162,1023,7.28730429455622,0,7.20827198028564,0,0,0,0,
14,0,12,4556.41025641026,4177.94871794872,4368.07692307692,4170.89743589744,4185.38461538462,4187.30769230769,4172.05128205128,4180.38461538462,4185.25641025641,4190.38461538462,4133.07692307692,4260.12820512821,4186.79487179487,4486.02564102564,9162,1023,7.29525434885364,0,7.20827198028564,0,0,0,0,
15,0,0,4572.4358974359,4176.53846153846,4369.61538461538,4164.23076923077,4180.76923076923,4182.17948717949,4179.10256410256,4178.20512820513,4184.48717948718,4183.84615384615,4131.79487179487,4260.25641025641,4188.97435897436,4489.10256410256,9162,1023,7.30320440315106,0,7.20827198028564,0,0,0,0,
16,0,0,4554.74358974359,4177.30769230769,4369.10256410256,4169.8717948718,4187.82051282051,4188.07692307692,4177.82051282051,4182.30769230769,4185.12820512821,4186.53846153846,4137.30769230769,4240.76923076923,4187.94871794872,4476.15384615385,9482,1407,7.31105950106998,0,7.20827198028564,0,0,0,0,
17,0,0,4572.4358974359,4176.41025641026,4382.05128205128,4161.66666666667,4184.10256410256,4187.4358974359,4169.74358974359,4182.5641025641,4185.38461538462,4186.79487179487,4132.94871794872,4252.5641025641,4181.92307692308,4480.76923076923,9482,1407,7.3189145989889,0,7.20827198028564,0,0,0,0,
18,0,0,4585.64102564103,4179.74358974359,4364.10256410256,4161.79487179487,4182.5641025641,4186.41025641026,4172.4358974359,4180.25641025641,4185.64102564103,4188.33333333333,4130.64102564103,4256.79487179487,4183.84615384615,4473.58974358974,9482,1407,7.32686969690783,0,7.20827198028564,0,0,0,0,
19,0,0,4588.58974358974,4176.66666666667,4358.71794871795,4161.15384615385,4178.71794871795,4178.97435897436,4180.25641025641,4179.61538461538,4186.79487179487,4195.89743589744,4131.28205128205,4238.07692307692,4187.05128205128,4471.92307692308,9482,1407,7.33482479482675,0,7.20827198028564,0,0,0,0,
20,0,0,4581.92307692308,4177.5641025641,4355.64102564103,4171.53846153846,4183.84615384615,4183.84615384615,4173.71794871795,4186.53846153846,4189.23076923077,4194.61538461538,4130.76923076923,4213.20512820513,4187.05128205128,4459.10256410256,9482,1407,7.34267725039668,0,7.33482456207275,0,0,0,0,
21,0,0,4596.92307692308,4177.17948717949,4357.30769230769,4165.64102564103,4180.38461538462,4184.48717948718,4168.20512820513,4188.71794871795,4188.97435897436,4186.15384615385,4124.8717948718,4224.61538461538,4183.20512820513,4467.5641025641,9482,1407,7.35062970596661,0,7.33482456207275,0,0,0,0,
22,0,0,4601.41025641026,4179.74358974359,4360.38461538462,4162.30769230769,4180.76923076923,4183.46153846154,4170.38461538462,4188.07692307692,4188.46153846154,4186.66666666667,4129.74358974359,4225.89743589744,4182.82051282051,4472.17948717949,9482,1407,7.35848216153654,0,7.33482456207275,0,0,0,0,
23,0,0,4598.07692307692,4177.4358974359,4371.02564102564,4163.58974358974,4179.35897435897,4179.61538461538,4185.89743589744,4188.71794871795,4187.82051282051,4192.94871794872,4133.58974358974,4208.97435897436,4181.28205128205,4468.58974358974,9482,1407,7.36623461710648,0,7.33482456207275,0,0,0,0,
24,0,0,4597.05128205128,4180.25641025641,4357.05128205128,4173.20512820513,4186.15384615385,4187.30769230769,4183.20512820513,4192.82051282051,4187.17948717949,4196.41025641026,4133.46153846154,4175.38461538462,4185.51282051282,4454.61538461538,9290,1087,7.37408445330437,0,7.33482456207275,0,0,0,0,
25,0,0,4597.05128205128,4179.35897435897,4347.05128205128,4174.35897435897,4189.35897435897,4192.82051282051,4174.61538461538,4192.17948717949,4188.07692307692,4193.46153846154,4133.71794871795,4177.82051282051,4188.33333333333,4454.8717948718,9290,1087,7.38203428950225,0,7.33482456207275,0,0,0,0,
26,0,0,4584.61538461538,4179.23076923077,4362.30769230769,4175,4189.8717948718,4191.92307692308,4167.5641025641,4188.20512820513,4188.07692307692,4186.79487179487,4136.92307692308,4181.79487179487,4188.84615384615,4455,9290,1087,7.38988412570014,0,7.33482456207275,0,0,0,0,
27,0,0,4573.33333333333,4192.82051282051,4366.15384615385,4178.07692307692,4187.05128205128,4191.66666666667,4164.10256410256,4188.58974358974,4188.58974358974,4188.20512820513,4136.66666666667,4163.84615384615,4187.82051282051,4448.33333333333,9290,1087,7.39763396189803,0,7.33482456207275,0,0,0,0,
28,0,0,4572.30769230769,4192.17948717949,4347.30769230769,4180.25641025641,4185.51282051282,4191.15384615385,4156.15384615385,4190.51282051282,4188.97435897436,4192.5641025641,4133.84615384615,4162.69230769231,4187.4358974359,4459.23076923077,9162,831,7.40548120140242,0,7.33482456207275,0,0,0,0,
29,0,0,4556.02564102564,4174.48717948718,4343.33333333333,4180.38461538462,4188.33333333333,4189.48717948718,4162.82051282051,4189.23076923077,4188.07692307692,4192.94871794872,4134.74358974359,4175.12820512821,4187.5641025641,4455,9162,831,7.41342844090681,0,7.33482456207275,0,0,0,0,
30,0,0,4548.07692307692,4164.74358974359,4353.07692307692,4171.66666666667,4184.74358974359,4185,4168.33333333333,4183.46153846154,4187.5641025641,4191.92307692308,4133.46153846154,4197.82051282051,4186.41025641026,4454.74358974359,9162,831,7.42137568041121,0,7.33482456207275,0,0,0,0,
31,0,0,4553.84615384615,4174.8717948718,4348.71794871795,4172.30769230769,4183.97435897436,4185.64102564103,4167.82051282051,4185.51282051282,4188.33333333333,4192.4358974359,4134.10256410256,4202.69230769231,4188.71794871795,4463.58974358974,9162,831,7.4293229199156,0,7.33482456207275,0,0,0,0,
32,0,0,4553.07692307692,4174.10256410256,4335.25641025641,4175,4179.35897435897,4184.10256410256,4163.46153846154,4188.20512820513,4188.97435897436,4194.48717948718,4133.46153846154,4214.23076923077,4187.05128205128,4482.17948717949,8842,383,7.43717512821523,0,7.33482456207275,0,0,0,0,
33,0,0,4521.79487179487,4168.71794871795,4326.66666666667,4180.38461538462,4180.12820512821,4184.61538461538,4169.61538461538,4186.15384615385,4188.84615384615,4192.69230769231,4134.48717948718,4209.48717948718,4186.92307692308,4474.10256410256,8842,383,7.44502733651486,0,7.33482456207275,0,0,0,0,
34,0,0,4517.30769230769,4167.05128205128,4351.28205128205,4172.69230769231,4177.4358974359,4181.92307692308,4177.05128205128,4181.79487179487,4187.05128205128,4186.92307692308,4129.61538461538,4229.10256410256,4185,4479.74358974359,8842,383,7.45297954481449,0,7.33482456207275,0,0,0,0,
35,0,0,4507.05128205128,4173.58974358974,4365.38461538462,4175.64102564103,4182.69230769231,4185.25641025641,4187.17948717949,4184.10256410256,4187.4358974359,4186.66666666667,4129.10256410256,4237.4358974359,4187.17948717949,4483.71794871795,8842,383,7.46073175311412,0,7.33482456207275,0,0,0,0,
36,0,0,4517.94871794872,4176.28205128205,4367.82051282051,4165,4178.33333333333,4184.74358974359,4189.48717948718,4181.79487179487,4186.28205128205,4195.89743589744,4130.38461538462,4233.07692307692,4185.51282051282,4482.5641025641,8650,63,7.46858137682878,0,7.46073198318481,0,0,0,0,
37,0,0,4539.61538461538,4174.35897435897,4352.69230769231,4166.02564102564,4180.89743589744,4189.8717948718,4187.82051282051,4179.48717948718,4185.64102564103,4196.02564102564,4133.07692307692,4233.71794871795,4185.89743589744,4470.89743589744,8650,63,7.47653100054343,0,7.46073198318481,0,0,0,0,
38,0,0,4546.02564102564,4170.51282051282,4366.15384615385,4167.4358974359,4184.74358974359,4186.92307692308,4199.10256410256,4181.79487179487,4188.20512820513,4185.76923076923,4129.74358974359,4241.66666666667,4187.30769230769,4471.79487179487,8650,63,7.48448062425809,0,7.46073198318481,0,0,0,0,
39,0,0,4528.07692307692,4173.71794871795,4369.35897435897,4167.94871794872,4188.20512820513,4185.76923076923,4195.51282051282,4185,4189.61538461538,4185,4130.51282051282,4229.8717948718,4186.66666666667,4463.58974358974,8650,63,7.49243024797274,0,7.46073198318481,0,0,0,0,
